filter,frequency_hz,gain_db,model
Pasa altos,514.8667063498353,-23.085808308925728,Butterworth analog order 4
Pasa altos,516.35167597679,-22.986243138654707,Butterworth analog order 4
Pasa altos,517.8409285273938,-22.886689501960372,Butterworth analog order 4
Pasa altos,519.3344763543812,-22.78714766489812,Butterworth analog order 4
Pasa altos,520.8323318461144,-22.687617899595118,Butterworth analog order 4
Pasa altos,522.3345074266844,-22.588100484385812,Butterworth analog order 4
Pasa altos,523.8410155560169,-22.488595703950168,Butterworth analog order 4
Pasa altos,525.3518687299741,-22.389103849455083,Butterworth analog order 4
Pasa altos,526.8670794804582,-22.2896252186986,Butterworth analog order 4
Pasa altos,528.3866603755166,-22.190160116257267,Butterworth analog order 4
Pasa altos,529.9106240194432,-22.0907088536367,Butterworth analog order 4
Pasa altos,531.438983052887,-21.991271749424897,Butterworth analog order 4
Pasa altos,532.9717501529547,-21.891849129449234,Butterworth analog order 4
Pasa altos,534.5089380333145,-21.792441326936583,Butterworth analog order 4
Pasa altos,536.0505594443049,-21.693048682676558,Butterworth analog order 4
Pasa altos,537.5966271730381,-21.593671545188407,Butterworth analog order 4
Pasa altos,539.1471540435065,-21.49431027089127,Butterworth analog order 4
Pasa altos,540.70215291669,-21.39496522427789,Butterworth analog order 4
Pasa altos,542.2616366906601,-21.295636778092074,Butterworth analog order 4
Pasa altos,543.8256183006906,-21.1963253135095,Butterworth analog order 4
Pasa altos,545.3941107193627,-21.09703122032242,Butterworth analog order 4
Pasa altos,546.9671269566714,-20.997754897128274,Butterworth analog order 4
Pasa altos,548.5446800601366,-20.898496751521634,Butterworth analog order 4
Pasa altos,550.1267831149088,-20.799257200290565,Butterworth analog order 4
Pasa altos,551.7134492438789,-20.700036669616615,Butterworth analog order 4
Pasa altos,553.3046916077868,-20.600835595278923,Butterworth analog order 4
Pasa altos,554.9005234053288,-20.501654422862483,Butterworth analog order 4
Pasa altos,556.5009578732706,-20.402493607970275,Butterworth analog order 4
Pasa altos,558.1060082865547,-20.303353616439903,Butterworth analog order 4
Pasa altos,559.7156879584095,-20.204234924564464,Butterworth analog order 4
Pasa altos,561.3300102404629,-20.105138019317472,Butterworth analog order 4
Pasa altos,562.9489885228509,-20.006063398582544,Butterworth analog order 4
Pasa altos,564.5726362343287,-19.907011571387322,Butterworth analog order 4
Pasa altos,566.2009668423833,-19.80798305814201,Butterworth analog order 4
Pasa altos,567.8339938533429,-19.70897839088256,Butterworth analog order 4
Pasa altos,569.4717308124916,-19.60999811351832,Butterworth analog order 4
Pasa altos,571.1141913041811,-19.511042782084512,Butterworth analog order 4
Pasa altos,572.7613889519407,-19.412112964999743,Butterworth analog order 4
Pasa altos,574.4133374185946,-19.313209243327837,Butterworth analog order 4
Pasa altos,576.0700504063722,-19.214332211045004,Butterworth analog order 4
Pasa altos,577.7315416570231,-19.115482475311826,Butterworth analog order 4
Pasa altos,579.3978249519294,-19.016660656750354,Butterworth analog order 4
Pasa altos,581.0689141122223,-18.917867389726084,Butterworth analog order 4
Pasa altos,582.7448229988962,-18.819103322635293,Butterworth analog order 4
Pasa altos,584.4255655129211,-18.720369118197603,Butterworth analog order 4
Pasa altos,586.1111555953619,-18.621665453753533,Butterworth analog order 4
Pasa altos,587.8016072274912,-18.52299302156766,Butterworth analog order 4
Pasa altos,589.4969344309064,-18.424352529137018,Butterworth analog order 4
Pasa altos,591.1971512676464,-18.325744699504853,Butterworth analog order 4
Pasa altos,592.9022718403054,-18.2271702715801,Butterworth analog order 4
Pasa altos,594.6123102921542,-18.128630000461968,Butterworth analog order 4
Pasa altos,596.3272808072554,-18.0301246577704,Butterworth analog order 4
Pasa altos,598.047197610579,-17.931655031982146,Butterworth analog order 4
Pasa altos,599.7720749681243,-17.83322192877221,Butterworth analog order 4
Pasa altos,601.501927187036,-17.734826171361167,Butterworth analog order 4
Pasa altos,603.2367686157227,-17.63646860086825,Butterworth analog order 4
Pasa altos,604.9766136439774,-17.53815007666993,Butterworth analog order 4
Pasa altos,606.7214767030941,-17.439871476764647,Butterworth analog order 4
Pasa altos,608.471372265991,-17.341633698142836,Butterworth analog order 4
Pasa altos,610.2263148473288,-17.24343765716317,Butterworth analog order 4
Pasa altos,611.9863190036293,-17.145284289934544,Butterworth analog order 4
Pasa altos,613.7513993334,-17.047174552703666,Butterworth analog order 4
Pasa altos,615.5215704772522,-16.94910942224879,Butterworth analog order 4
Pasa altos,617.2968471180238,-16.851089896279106,Butterworth analog order 4
Pasa altos,619.077243980901,-16.753116993840017,Butterworth analog order 4
Pasa altos,620.8627758335384,-16.655191755724353,Butterworth analog order 4
Pasa altos,622.6534574861852,-16.5573152448891,Butterworth analog order 4
Pasa altos,624.4493037918056,-16.459488546878205,Butterworth analog order 4
Pasa altos,626.2503296462012,-16.361712770251156,Butterworth analog order 4
Pasa altos,628.0565499881371,-16.263989047016956,Butterworth analog order 4
Pasa altos,629.8679797994645,-16.16631853307411,Butterworth analog order 4
Pasa altos,631.6846341052445,-16.068702408656122,Butterworth analog order 4
Pasa altos,633.5065279738742,-15.971141878782515,Butterworth analog order 4
Pasa altos,635.3336765172085,-15.873638173715527,Butterworth analog order 4
Pasa altos,637.1660948906897,-15.776192549421905,Butterworth analog order 4
Pasa altos,639.0037982934712,-15.678806288040324,Butterworth analog order 4
Pasa altos,640.8468019685416,-15.581480698354074,Butterworth analog order 4
Pasa altos,642.6951212028551,-15.484217116268562,Butterworth analog order 4
Pasa altos,644.5487713274554,-15.387016905294157,Butterworth analog order 4
Pasa altos,646.4077677176037,-15.289881457033774,Butterworth analog order 4
Pasa altos,648.2721257929072,-15.192812191675209,Butterworth analog order 4
Pasa altos,650.141861017444,-15.095810558488205,Butterworth analog order 4
Pasa altos,652.0169888998952,-14.998878036325662,Butterworth analog order 4
Pasa altos,653.8975249936719,-14.902016134129365,Butterworth analog order 4
Pasa altos,655.7834848970422,-14.805226391439767,Butterworth analog order 4
Pasa altos,657.6748842532644,-14.708510378909326,Butterworth analog order 4
Pasa altos,659.5717387507138,-14.611869698819866,Butterworth analog order 4
Pasa altos,661.4740641230146,-14.515305985603026,Butterworth analog order 4
Pasa altos,663.3818761491694,-14.418820906363994,Butterworth analog order 4
Pasa altos,665.2951906536891,-14.322416161408126,Butterworth analog order 4
Pasa altos,667.2140235067269,-14.226093484769976,Butterworth analog order 4
Pasa altos,669.1383906242087,-14.129854644744682,Butterworth analog order 4
Pasa altos,671.0683079679625,-14.033701444421547,Butterworth analog order 4
Pasa altos,673.0037915458555,-13.937635722218648,Butterworth analog order 4
Pasa altos,674.9448574119237,-13.841659352419226,Butterworth analog order 4
Pasa altos,676.8915216665058,-13.745774245708644,Butterworth analog order 4
Pasa altos,678.8438004563776,-13.649982349711784,Butterworth analog order 4
Pasa altos,680.801709974883,-13.554285649530675,Butterworth analog order 4
Pasa altos,682.7652664620726,-13.458686168281295,Butterworth analog order 4
Pasa altos,684.7344862048363,-13.36318596762976,Butterworth analog order 4
Pasa altos,686.7093855370363,-13.267787148327098,Butterworth analog order 4
Pasa altos,688.6899808396465,-13.172491850741771,Butterworth analog order 4
Pasa altos,690.6762885408862,-13.077302255390062,Butterworth analog order 4
Pasa altos,692.6683251163562,-12.98222058346316,Butterworth analog order 4
Pasa altos,694.6661070891771,-12.887249097350642,Butterworth analog order 4
Pasa altos,696.669651030123,-12.792390101159762,Butterworth analog order 4
Pasa altos,698.6789735577636,-12.697645941229442,Butterworth analog order 4
Pasa altos,700.6940913385972,-12.603019006639078,Butterworth analog order 4
Pasa altos,702.7150210871933,-12.50851172971052,Butterworth analog order 4
Pasa altos,704.7417795663287,-12.414126586503242,Butterworth analog order 4
Pasa altos,706.7743835871265,-12.319866097301567,Butterworth analog order 4
Pasa altos,708.8128500091977,-12.225732827093037,Butterworth analog order 4
Pasa altos,710.8571957407769,-12.131729386037556,Butterworth analog order 4
Pasa altos,712.9074377388672,-12.037858429925725,Butterworth analog order 4
Pasa altos,714.9635930093791,-11.944122660626185,Butterworth analog order 4
Pasa altos,717.025678607269,-11.850524826520699,Butterworth analog order 4
Pasa altos,719.0937116366848,-11.757067722925772,Butterworth analog order 4
Pasa altos,721.1677092511056,-11.663754192500353,Butterworth analog order 4
Pasa altos,723.2476886534839,-11.570587125638154,Butterworth analog order 4
Pasa altos,725.3336670963897,-11.477569460843624,Butterworth analog order 4
Pasa altos,727.42566188215,-11.384704185090778,Butterworth analog order 4
Pasa altos,729.5236903629974,-11.29199433416301,Butterworth analog order 4
Pasa altos,731.6277699412113,-11.19944299297364,Butterworth analog order 4
Pasa altos,733.7379180692606,-11.107053295865473,Butterworth analog order 4
Pasa altos,735.8541522499518,-11.014828426887949,Butterworth analog order 4
Pasa altos,737.9764900365727,-10.922771620051257,Butterworth analog order 4
Pasa altos,740.1049490330377,-10.830886159555526,Butterworth analog order 4
Pasa altos,742.2395468940347,-10.739175379994055,Butterworth analog order 4
Pasa altos,744.3803013251688,-10.647642666529327,Butterworth analog order 4
Pasa altos,746.5272300831139,-10.556291455039897,Butterworth analog order 4
Pasa altos,748.6803509757568,-10.465125232237442,Butterworth analog order 4
Pasa altos,750.8396818623436,-10.374147535752156,Butterworth analog order 4
Pasa altos,753.0052406536319,-10.28336195418482,Butterworth analog order 4
Pasa altos,755.1770453120364,-10.192772127124545,Butterworth analog order 4
Pasa altos,757.3551138517788,-10.102381745130316,Butterworth analog order 4
Pasa altos,759.5394643390379,-10.012194549674888,Butterworth analog order 4
Pasa altos,761.7301148920961,-9.922214333049677,Butterworth analog order 4
Pasa altos,763.9270836814949,-9.832444938228459,Butterworth analog order 4
Pasa altos,766.1303889301824,-9.742890258689194,Butterworth analog order 4
Pasa altos,768.3400489136635,-9.653554238191672,Butterworth analog order 4
Pasa altos,770.5560819601548,-9.5644408705095,Butterworth analog order 4
Pasa altos,772.7785064507337,-9.475554199115082,Butterworth analog order 4
Pasa altos,775.007340819493,-9.386898316815662,Butterworth analog order 4
Pasa altos,777.2426035536927,-9.29847736533895,Butterworth analog order 4
Pasa altos,779.4843131939112,-9.210295534866805,Butterworth analog order 4
Pasa altos,781.7324883342042,-9.12235706351494,Butterworth analog order 4
Pasa altos,783.9871476222555,-9.034666236757575,Butterworth analog order 4
Pasa altos,786.2483097595301,-8.947227386795253,Butterworth analog order 4
Pasa altos,788.5159935014336,-8.86004489186388,Butterworth analog order 4
Pasa altos,790.7902176574653,-8.773123175484038,Butterworth analog order 4
Pasa altos,793.071001091374,-8.686466705648625,Butterworth analog order 4
Pasa altos,795.3583627213161,-8.600079993947418,Butterworth analog order 4
Pasa altos,797.6523215200089,-8.513967594627319,Butterworth analog order 4
Pasa altos,799.9528965148928,-8.428134103586348,Butterworth analog order 4
Pasa altos,802.2601067882872,-8.34258415730061,Butterworth analog order 4
Pasa altos,804.5739714775456,-8.257322431682702,Butterworth analog order 4
Pasa altos,806.8945097752196,-8.172353640869947,Butterworth analog order 4
Pasa altos,809.2217409292149,-8.087682535941891,Butterworth analog order 4
Pasa altos,811.5556842429518,-8.003313903565475,Butterworth analog order 4
Pasa altos,813.8963590755255,-7.919252564567042,Butterworth analog order 4
Pasa altos,816.2437848418647,-7.835503372430226,Butterworth analog order 4
Pasa altos,818.5979810128961,-7.752071211718613,Butterworth analog order 4
Pasa altos,820.9589671157042,-7.6689609964228245,Butterworth analog order 4
Pasa altos,823.3267627336912,-7.586177668231099,Butterworth analog order 4
Pasa altos,825.7013875067433,-7.503726194722673,Butterworth analog order 4
Pasa altos,828.0828611313912,-7.421611567483923,Butterworth analog order 4
Pasa altos,830.4712033609738,-7.339838800146589,Butterworth analog order 4
Pasa altos,832.8664340058034,-7.258412926348142,Butterworth analog order 4
Pasa altos,835.268572933326,-7.1773389976141955,Butterworth analog order 4
Pasa altos,837.6776400682925,-7.096622081162739,Butterworth analog order 4
Pasa altos,840.0936553929168,-7.016267257631222,Butterworth analog order 4
Pasa altos,842.5166389470481,-6.936279618725881,Butterworth analog order 4
Pasa altos,844.9466108283331,-6.856664264794821,Butterworth analog order 4
Pasa altos,847.3835911923837,-6.77742630232494,Butterworth analog order 4
Pasa altos,849.8276002529453,-6.698570841363942,Butterworth analog order 4
Pasa altos,852.2786582820607,-6.620102992868534,Butterworth analog order 4
Pasa altos,854.7367856102438,-6.542027865979737,Butterworth analog order 4
Pasa altos,857.2020026266451,-6.464350565227308,Butterworth analog order 4
Pasa altos,859.6743297792189,-6.387076187664668,Butterworth analog order 4
Pasa altos,862.1537875748973,-6.310209819935966,Butterworth analog order 4
Pasa altos,864.6403965797575,-6.233756535277872,Butterworth analog order 4
Pasa altos,867.1341774191932,-6.15772139045795,Butterworth analog order 4
Pasa altos,869.6351507780861,-6.082109422652228,Butterworth analog order 4
Pasa altos,872.1433374009744,-6.0069256462647385,Butterworth analog order 4
Pasa altos,874.6587580922297,-5.932175049691665,Butterworth analog order 4
Pasa altos,877.1814337162278,-5.857862592033467,Butterworth analog order 4
Pasa altos,879.711385197518,-5.7839931997582905,Butterworth analog order 4
Pasa altos,882.2486335210025,-5.710571763319808,Butterworth analog order 4
Pasa altos,884.7931997321072,-5.637603133733718,Butterworth analog order 4
Pasa altos,887.3451049369565,-5.5650921191165095,Butterworth analog order 4
Pasa altos,889.90437030255,-5.493043481190679,Butterworth analog order 4
Pasa altos,892.4710170569339,-5.421461931760842,Butterworth analog order 4
Pasa altos,895.0450664893824,-5.350352129164938,Butterworth analog order 4
Pasa altos,897.6265399505725,-5.279718674705625,Butterworth analog order 4
Pasa altos,900.215458852757,-5.209566109066534,Butterworth analog order 4
