t_s,p_Pa,L_fast_dB_SPL
0.68675,6.63804370516e-05,12.2930233836
0.686875,0.000118322513908,12.2976408064
0.687,0.000130260231264,12.3041435893
0.687125,0.000121642486468,12.309246153
0.68725,7.30030878844e-05,12.3083036026
0.687375,0.000108928193679,12.3115292176
0.6875,6.89903108109e-05,12.3102216522
0.687625,8.67620596575e-05,12.3106797875
0.68775,5.65793583234e-05,12.3083789917
0.687875,6.32860859447e-05,12.3065922316
0.688,-2.63544857786e-05,12.302692864
0.688125,1.78006121871e-05,12.298552469
0.68825,-4.69077037481e-05,12.295617205
0.688375,-6.28965536534e-05,12.2938065118
0.6885,-8.12675978708e-05,12.2936920465
0.688625,-0.000108726373026,12.2969150563
0.68875,-8.79392453357e-05,12.2975194093
0.688875,-8.42957269485e-05,12.2977218778
0.689,-8.91527118363e-05,12.2984626831
0.689125,-0.000121603928275,12.3035716085
0.68925,-0.000106261076646,12.3064392763
0.689375,-5.93509805889e-05,12.3043455979
0.6895,-0.000109935155085,12.3077186892
0.689625,-0.000100488007624,12.309818563
0.68975,-7.15923247597e-05,12.3087454774
0.689875,-5.61479315083e-05,12.3064145599
0.69,-5.1982578603e-05,12.3037971723
0.690125,-1.88400912055e-05,12.2996810658
0.69025,-5.5622275722e-05,12.2973167846
0.690375,-2.15525208576e-05,12.2932711371
0.6905,-1.00133083016e-07,12.2889281987
0.690625,1.9413126518e-05,12.2848269266
0.69075,1.96354938948e-05,12.280731456
0.690875,6.84785685689e-05,12.2794003179
0.691,8.20115045566e-05,12.2793778826
0.691125,0.0001157486502,12.2836370557
0.69125,5.70213272597e-05,12.281381234
0.691375,9.6705113894e-05,12.2830417549
0.6915,0.000103750991634,12.285605603
0.691625,0.000120749339967,12.2906098899
0.69175,0.000129535682416,12.2970098585
0.691875,8.37771508302e-05,12.2971571287
0.692,0.000128954306454,12.3034449809
0.692125,6.36502426625e-05,12.3016906524
0.69225,7.74044710037e-05,12.3011769515
0.692375,6.10747477613e-05,12.2992186747
0.6925,-1.2773019949e-05,12.2949801061
0.692625,2.27029753068e-05,12.290967221
0.69275,1.01527486079e-05,12.2866903468
0.692875,1.36003963362e-05,12.2824660798
0.693,-9.97424020842e-06,12.2781870277
0.693125,-4.12384196102e-05,12.2749372138
0.69325,-6.33240769373e-05,12.2731732998
0.693375,-6.47744942031e-05,12.2715299414
0.6935,-8.07461829838e-05,12.2713828729
0.693625,-0.000111055762051,12.274973863
0.69375,-8.66940523166e-05,12.2754635205
0.693875,-9.69654243567e-05,12.2771646069
0.694,-0.000109862143897,12.2805757979
0.694125,-0.00012568151968,12.2863700945
0.69425,-9.2951723418e-05,12.287567565
0.694375,-0.00010966637996,12.2909327014
0.6945,-0.00010930767481,12.2942416142
0.694625,-7.19565261927e-05,12.2932137335
0.69475,-5.35755277821e-05,12.290709278
0.694875,-6.45690038991e-05,12.2890380174
0.695,-9.74023180698e-06,12.2847559104
0.695125,-7.89047554877e-06,12.2804529297
0.69525,-1.02021173925e-05,12.2761768614
0.695375,-5.39799857488e-05,12.2737075975
0.6955,7.13227234843e-05,12.2726370267
0.695625,3.18111239244e-05,12.2689454151
0.69575,5.87028154907e-05,12.2668219635
0.695875,0.000128960478637,12.2731852628
0.696,9.63312319723e-05,12.2748107291
0.696125,5.00503749969e-05,12.2720791515
0.69625,0.000120032579045,12.2770016987
0.696375,0.000131140468106,12.2837036697
0.6965,0.000105719820942,12.286530828
0.696625,5.57868206711e-05,12.2841843027
0.69675,9.58859201038e-05,12.2857398062
0.696875,8.09704401381e-05,12.2856022895
0.697,7.84961575711e-05,12.2852119224
0.697125,0.000112498919668,12.2889844006
0.69725,2.62471059563e-05,12.2850832131
0.697375,5.14530285562e-05,12.2824391772
0.6975,1.13658343197e-05,12.2781791976
0.697625,2.31977858897e-05,12.2741821917
0.69775,1.52470825103e-05,12.2699888323
0.697875,-4.75046094245e-05,12.2670991412
0.698,-5.55896035501e-05,12.264747416
0.698125,-5.22088352701e-05,12.262161856
0.69825,-0.000105853088728,12.2650428012
0.698375,-6.82797552295e-05,12.2637050389
0.6985,-0.000116583829415,12.2681201887
0.698625,-9.90870616916e-05,12.2700991383
0.69875,-8.14930314277e-05,12.2700314161
0.698875,-0.000101428194331,12.2723094873
0.699,-8.32247385706e-05,12.2724230288
0.699125,-9.27773457534e-05,12.2736174874
0.69925,-8.11594951799e-05,12.2735114264
0.699375,-8.9026768947e-05,12.2742662095
0.6995,-7.91476901402e-05,12.2739521963
0.699625,-5.16512582443e-05,12.2713256662
0.69975,-4.75834888778e-05,12.2684403558
0.699875,-4.26196972879e-05,12.2652676098
0.7,2.16581097188e-05,12.261227106
0.700125,3.42518406563e-06,12.2568917328
0.70025,2.205532399e-06,12.2525519305
0.700375,0.000108616221407,12.2558314341
0.7005,4.13388349622e-05,12.2525926177
0.700625,6.03929278623e-05,12.2506076332
0.70075,8.32134974726e-05,12.2507422789
0.700875,7.79668926453e-05,12.2503302264
0.701,0.000118001261201,12.2549870575
0.701125,7.32214642382e-05,12.2541078616
0.70125,0.000128965391103,12.2605033279
0.701375,0.000140488637465,12.2688818538
0.7015,9.26958630455e-05,12.2700711025
0.701625,6.25197594138e-05,12.2682449254
0.70175,8.80206498487e-05,12.2688912464
0.701875,8.27246738165e-05,12.2689548865
0.702,7.73943407335e-05,12.2684691361
0.702125,4.4317530478e-05,12.265391459
0.70225,-2.64278364803e-05,12.2614988153
0.702375,-3.75070202946e-05,12.2580636311
0.7025,1.46122410022e-05,12.2538585855
0.702625,-4.72290388323e-05,12.2509574299
0.70275,-4.46035928864e-05,12.2479013148
0.702875,-7.26152132833e-05,12.2469705816
0.703,-7.3790134882e-05,12.2461518714
0.703125,-7.712908636e-05,12.2456598964
0.70325,-0.000127944932602,12.2519068568
0.703375,-9.27538236898e-05,12.2531247004
0.7035,-0.000110439903734,12.2566610446
0.703625,-7.09199844099e-05,12.2555663556
0.70375,-9.21545840242e-05,12.2567080047
0.703875,-9.25393158967e-05,12.2578940622
0.704,-3.62744081928e-05,12.2544009047
0.704125,-6.21786529321e-05,12.2525563433
0.70425,-3.46025925626e-05,12.2489876185
0.704375,-2.77674797205e-05,12.2451436624
0.7045,-6.11392514958e-05,12.2432214474
0.704625,-1.39275238728e-06,12.2388797596
0.70475,4.33484770956e-05,12.2357556367
0.704875,2.79186509485e-05,12.2319186674
0.705,2.68933854145e-05,12.2280456352
0.705125,5.07881690524e-05,12.2253798646
0.70525,4.61833399184e-05,12.2224246491
0.705375,8.2955847382e-05,12.2225605806
0.7055,0.000109256299166,12.2259835045
0.705625,0.000103549421581,12.2286114765
0.70575,0.000108437217125,12.2319078576
0.705875,0.000161987115362,12.2445810336
0.706,0.000113316371274,12.2485490849
0.706125,0.00016260578008,12.2612867834
0.70625,0.000111730794363,12.2649931004
0.706375,0.000110025255726,12.2684491201
0.7065,0.000113856350672,12.2724505502
0.706625,8.14662078667e-05,12.272377704
0.70675,5.90550682535e-05,12.270279188
0.706875,-1.67939963607e-05,12.2661178837
0.707,6.06216633194e-05,12.2641434038
0.707125,4.74897559114e-06,12.2598150044
0.70725,1.99281192351e-05,12.255728437
0.707375,-1.094910492e-05,12.2514629601
0.7075,-6.17551551611e-05,12.2495861586
0.707625,-6.47978909118e-05,12.2479594579
0.70775,-6.53206244558e-05,12.2463777783
0.707875,-8.00757037168e-05,12.2461853075
0.708,-0.000107626648769,12.2493376411
0.708125,-9.68280010068e-05,12.2510579599
0.70825,-0.00010604154874,12.253983173
0.708375,-6.55251548549e-05,12.252414957
0.7085,-8.51786919498e-05,12.2527615217
0.708625,-5.92904699587e-05,12.250691169
0.70875,-7.84928382502e-05,12.2503323515
0.708875,-4.69282354941e-05,12.2474140478
0.709,-0.000106198888218,12.2503669409
0.709125,-6.81778724728e-05,12.2490303586
0.70925,-5.54903154612e-05,12.2466797986
0.709375,4.65443230894e-08,12.2423368552
0.7095,-5.15518201662e-05,12.2397162139
0.709625,1.12659420111e-05,12.2354555882
0.70975,7.31814821017e-05,12.2345882013
0.709875,7.24332964258e-05,12.2336508192
0.71,9.5802119384e-05,12.2352648902
0.710125,2.92367024993e-05,12.2314768828
0.71025,0.000112350150808,12.2353286051
0.710375,9.60291921891e-05,12.2369686189
0.7105,7.66271802472e-05,12.2364347519
0.710625,9.95290974054e-05,12.238516862
0.71075,0.000125280240328,12.2443445114
0.710875,9.81127639666e-05,12.2462338386
0.711,0.000113603427894,12.2502408349
0.711125,6.89833611928e-05,12.2489757737
0.71125,8.33820569421e-05,12.249130257
0.711375,6.08261443281e-05,12.2471811203
0.7115,-4.53625874798e-06,12.242851499
0.711625,7.79791863579e-06,12.2385479647
0.71175,2.71510318907e-05,12.2346832483
0.711875,-1.30389798794e-05,12.2304506999
0.712,-3.39566145747e-05,12.2268571448
0.712125,7.32837365441e-07,12.2225145493
0.71225,-4.47298296389e-06,12.2181846327
0.712375,-4.58751929944e-05,12.2152132335
0.7125,-6.14673662976e-05,12.2133339793
0.712625,-8.51398047772e-05,12.2137185938
0.71275,-9.48992541852e-05,12.2152478591
0.712875,-0.000100177652636,12.217445721
0.713,-9.40049292568e-05,12.2188599624
0.713125,-7.042388231e-05,12.2177479945
0.71325,-6.14239718926e-05,12.2158638289
0.713375,-0.000109058941221,12.2192706772
0.7135,-7.46572908531e-05,12.2185583234
0.713625,-4.44752633861e-05,12.2155043944
0.71375,-0.00013671690416,12.2233352631
0.713875,-2.86353436708e-05,12.2195261275
0.714,-3.67200890761e-05,12.2160617042
0.714125,-4.10873342066e-05,12.2128195284
0.71425,2.16242998252e-05,12.2087817442
0.714375,7.50591006514e-05,12.2081174291
0.7145,6.70826629285e-05,12.2067135099
0.714625,1.35699959301e-05,12.2024909088
0.71475,6.86789230225e-05,12.2012324664
0.714875,8.53177618957e-05,12.2016500931
0.715,8.53465197692e-05,12.2020704701
0.715125,6.95723219548e-05,12.2008930751
0.71525,0.000158125960949,12.2128822168
0.715375,0.000124809510572,12.2186933576
0.7155,9.22795441605e-05,12.2198967425
0.715625,8.47770564421e-05,12.2202341058
0.71575,4.58642098544e-05,12.2172614033
0.715875,0.000127798858421,12.2235534571
0.716,3.70276213179e-05,12.2201029812
0.716125,7.04164440405e-05,12.218989407
0.71625,5.97625238236e-06,12.2146697377
0.716375,5.47957542405e-05,12.2122850532
0.7165,2.71519636256e-05,12.2084232704
0.716625,-4.15204757336e-05,12.2052064011
0.71675,2.17533508705e-05,12.2011728117
0.716875,-2.66155672105e-05,12.1972933911
0.717,-5.623984989e-05,12.1950215264
0.717125,-6.6760656677e-05,12.1935982568
0.71725,-4.67567098289e-05,12.1906881526
0.717375,-8.03184150657e-05,12.1905747313
0.7175,-0.000119047484792,12.1955184571
0.717625,-9.24918755183e-05,12.1967771717
0.71775,-0.000102173326292,12.1992670023
0.717875,-0.000119173436218,12.2042117802
0.718,-8.08852032013e-05,12.2041449038
0.718125,-0.000108218748848,12.2074535083
0.71825,-0.000112114813755,12.2113161908
0.718375,-8.63015633833e-05,12.2118328869
0.7185,-5.94018056115e-05,12.2097926686
0.718625,-2.85421830073e-05,12.2059817217
0.71875,-5.37803327602e-05,12.2035289247
0.718875,-4.73585017371e-05,12.2006525782
0.719,-9.324908463e-06,12.19636654
0.719125,3.78422088834e-05,12.1929616125
0.71925,6.91978056097e-05,12.191756813
0.719375,4.72954199393e-05,12.1888805323
0.7195,5.33958838254e-05,12.1864081639
0.719625,7.07474068723e-05,12.1853503861
0.71975,3.69021920553e-05,12.1819017059
0.719875,7.60660722712e-05,12.181360158
0.72,7.24299313254e-05,12.1804644351
0.720125,8.04266966797e-05,12.1803724103
0.72025,9.96732921864e-05,12.1825567936
0.720375,0.000127458037724,12.188877035
0.7205,7.45664035317e-05,12.1881812753
0.720625,6.59327034e-05,12.1866905471
0.72075,8.87232318633e-05,12.1875128226
0.720875,9.90538589191e-05,12.1896058056
0.721,7.56956438968e-05,12.1890206704
0.721125,6.45427134828e-05,12.1874104587
0.72125,2.41453397881e-05,12.1834502046
0.721375,1.71220402361e-05,12.1792998782
0.7215,9.75210290447e-06,12.1750194802
0.721625,-5.83427217676e-05,12.1729168081
0.72175,-4.32055259341e-05,12.1698031889
0.721875,-7.41033413423e-05,12.1690781381
0.722,-7.28322677719e-05,12.1682306711
0.722125,-0.000142481590965,12.1772526815
0.72225,-0.000108412948958,12.1806364028
0.722375,-7.5003094117e-05,12.1799904741
0.7225,-4.71047031547e-05,12.1771063369
0.722625,-9.45525419397e-05,12.1786421192
0.72275,-7.82051995532e-05,12.1783202983
0.722875,-0.000109936314561,12.1819205368
0.723,-6.50619273028e-05,12.1803589968
0.723125,-5.41251565863e-05,12.1779418362
0.72325,-9.87711695258e-05,12.1800122715
0.723375,-8.94362725006e-05,12.1809259249
0.7235,-2.8102788501e-05,12.1771021646
0.723625,-2.28521835066e-05,12.1731028328
0.72375,1.0217884075e-05,12.1688286501
0.723875,1.02108496715e-05,12.1645544405
0.724,1.88616706707e-05,12.1604462613
0.724125,7.84463872957e-05,12.1601662489
0.72425,8.58855297234e-05,12.1606932186
0.724375,3.89062242676e-05,12.1573499523
0.7245,4.23616981342e-05,12.1541930326
0.724625,5.67297278599e-05,12.151978409
0.72475,0.000105986389842,12.1550634726
0.724875,6.32624440488e-05,12.1533665578
0.725,0.000117670206313,12.1581748587
0.725125,7.26004937835e-05,12.157313916
0.72525,9.6487384341e-05,12.1591205256
0.725375,0.000107973851177,12.1624738765
0.7255,9.08621265033e-05,12.1635783094
0.725625,4.51576756879e-05,12.1605811615
0.72575,0.00011539977173,12.1650254838
0.725875,4.77275753099e-05,12.1621853437
0.726,5.52760477643e-05,12.1598593532
0.726125,1.17855456936e-06,12.155517326
0.72625,-6.8580099331e-06,12.1512054829
0.726375,-2.10250814432e-05,12.147155143
0.7265,-8.6972341491e-05,12.1478210459
0.726625,-4.46466729659e-05,12.1447983979
0.72675,-8.70051878563e-05,12.145470802
0.726875,-4.3258417635e-05,12.1423680056
0.727,-5.34679861878e-05,12.1399208827
0.727125,-8.79548528613e-05,12.1407090609
0.72725,-9.4737206619e-05,12.1423174474
0.727375,-0.000125814018701,12.1484613117
0.7275,-0.00011116619207,12.1522960799
0.727625,-0.000115730391167,12.1568076326
0.72775,-9.0584385891e-05,12.1578858989
0.727875,-6.2713857671e-05,12.1561416172
0.728,-0.000112255694899,12.160122591
0.728125,-6.48629625667e-06,12.1558074383
0.72825,-5.91083845983e-05,12.1537741289
0.728375,5.72726861633e-06,12.149452884
0.7285,-1.64003016043e-06,12.1451117204
0.728625,1.86908381391e-05,12.1410003424
0.72875,5.96273390575e-05,12.1390157808
0.728875,1.72825297294e-05,12.1348711003
0.729,7.70178354471e-05,12.1344676455
0.729125,3.39650679135e-05,12.1308912169
0.72925,8.84003843675e-05,12.1317422602
0.729375,0.000115661640657,12.1362852187
0.7295,6.77369316654e-05,12.1349888474
0.729625,9.03028236868e-05,12.1360606038
0.72975,0.00010603620849,12.1391799235
0.729875,9.93210350436e-05,12.1413800066
0.73,6.54189869482e-05,12.139875433
0.730125,9.15050453366e-05,12.1410859823
0.73025,0.000135009904045,12.1488200677
0.730375,0.000104376356116,12.1516865909
0.7305,6.6210890274e-06,12.1473726616
0.730625,9.02157760463e-05,12.1484186118
0.73075,3.67983338107e-05,12.144972499
0.730875,-3.19852381477e-06,12.1406363359
0.731,-2.21103617701e-06,12.136296635
0.731125,9.25856313342e-06,12.1320106274
0.73125,-6.51829161586e-05,12.1304916962
0.731375,-5.94043262322e-05,12.1284952005
0.7315,-7.96281901034e-05,12.1283693642
0.731625,-2.25295674408e-05,12.1243641679
0.73175,-0.000101592097075,12.1268900319
0.731875,-0.000131313411224,12.1340100629
0.732,-0.000103898158973,12.1368351137
0.732125,-7.92006692098e-05,12.1366561377
0.73225,-8.3114910243e-05,12.1368988802
0.732375,-8.48173228046e-05,12.1373310296
0.7325,-6.62534012294e-05,12.1359020142
0.732625,-0.000124218292182,12.141796958
0.73275,-4.50279500561e-05,12.1387988169
0.732875,-6.2563295285e-05,12.1370534641
0.733,-5.80848208197e-05,12.1349505266
0.733125,-3.13637280918e-05,12.1312611172
0.73325,-1.18307017585e-05,12.1270112471
0.733375,1.71851614893e-05,12.1228648816
0.7335,-1.16513286021e-06,12.1185228412
0.733625,8.46640054463e-06,12.1142277027
0.73375,5.64294306007e-05,12.1120100752
0.733875,1.95619954801e-05,12.1079227263
0.734,4.29677681955e-05,12.1048139461
0.734125,9.89644508073e-05,12.1070187364
0.73425,0.000112731570162,12.1111657616
0.734375,0.000142553458238,12.1203779095
0.7345,0.000109209816805,12.1239787921
0.734625,0.000125957511293,12.1301909845
0.73475,8.71307864174e-05,12.1308948071
0.734875,9.63174975336e-05,12.1327171605
0.735,7.80665576925e-05,12.1324236778
0.735125,4.3030754577e-05,12.1293115556
0.73525,-8.36456527166e-06,12.1250151581
0.735375,7.20576423865e-05,12.1241286391
0.7355,2.59498331402e-05,12.1202342076
0.735625,-2.4168168892e-05,12.1162806539
0.73575,-2.1756894082e-05,12.1122535668
0.735875,-2.78490236723e-05,12.1084285986
0.736,-5.09238279601e-05,12.1058188752
0.736125,-6.08303606884e-05,12.1039503688
0.73625,-8.78193712753e-05,12.1047652796
0.736375,-0.000100635898322,12.1071930139
0.7365,-8.93518717492e-05,12.1081854164
0.736625,-0.000107181411755,12.1115157008
0.73675,-0.000102053264413,12.114124537
0.736875,-0.000115553386329,12.1186869022
0.737,-0.000117976136394,12.1236164699
0.737125,-6.96722921519e-05,12.1225060241
0.73725,-9.3636359486e-05,12.1240014003
0.737375,-8.4175753209e-05,12.1243756034
0.7375,-3.29281097788e-05,12.1207547653
0.737625,-4.37942188024e-05,12.1176901289
0.73775,-1.94106378501e-05,12.1135985113
0.737875,1.31272614727e-05,12.1093706265
0.738,7.16927303121e-06,12.1050620337
0.738125,4.4952510173e-07,12.1007192241
0.73825,4.35073884026e-05,12.0976437333
0.738375,6.15853337739e-05,12.0958417884
0.7385,1.00407034614e-05,12.0915664336
0.738625,6.15630553734e-05,12.0897662058
0.73875,8.14992703024e-05,12.0898803307
0.738875,9.04923996923e-05,12.0910315664
0.739,7.73727466695e-05,12.090704805
0.739125,0.000103918519502,12.0936044639
0.73925,5.34283649903e-05,12.0911759032
0.739375,7.99803918949e-05,12.0911241349
0.7395,3.99807899599e-05,12.0878538898
0.739625,6.46873826267e-05,12.0863206114
0.73975,0.000122047906371,12.091974677
0.739875,8.55108288681e-05,12.0925356257
0.74,4.29955369653e-05,12.0894328265
0.740125,6.78242056349e-06,12.085120768
0.74025,4.54169788314e-05,12.0821639296
0.740375,1.18873678506e-06,12.0778219352
0.7405,-1.40494778087e-05,12.0736118745
0.740625,-7.70693185937e-06,12.0693089556
0.74075,-5.12613235453e-05,12.0667381654
0.740875,-3.41030730752e-05,12.0631801226
0.741,-7.6628910617e-05,12.0628018795
0.741125,-6.43699193783e-05,12.0612571898
0.74125,-6.07853514401e-05,12.0594104992
0.741375,-7.63085644473e-05,12.0590026042
0.7415,-8.2559748192e-05,12.0592659105
0.741625,-8.09282659728e-05,12.0593487889
0.74175,-5.47651754769e-05,12.0570331262
0.741875,-8.53677378278e-05,12.0576171449
0.742,-3.25848070606e-05,12.0539922823
0.742125,-9.30232773929e-05,12.0555030692
0.74225,-0.000116923508863,12.0604014168
0.742375,-4.99281239258e-05,12.0577431139
0.7425,-3.79091270665e-05,12.0543720345
0.742625,5.31432095346e-06,12.0500482058
0.74275,-2.77173918409e-05,12.0462257545
0.742875,-4.075121361e-05,12.0430088235
0.743,1.55260260191e-05,12.0388294673
0.743125,5.65851378005e-06,12.0345082726
0.74325,0.00011617692731,12.0393332718
0.743375,2.95371943568e-05,12.035582866
0.7435,8.54803447792e-05,12.0362043294
0.743625,8.61716134077e-05,12.0369056423
0.74375,6.71582060109e-05,12.0356267477
0.743875,6.16809955932e-05,12.0338693489
0.744,0.000104675568552,12.0369715446
0.744125,7.43114311256e-05,12.0363797807
0.74425,4.74232175679e-05,12.0335651377
0.744375,0.000101463378076,12.0362182566
0.7445,8.03976239208e-05,12.036266545
0.744625,6.81967455706e-05,12.0350835787
0.74475,5.00168707259e-05,12.0324411514
0.744875,3.98996083111e-05,12.029181087
0.745,1.58399915829e-05,12.0250089567
0.745125,2.82522314123e-05,12.0212099117
0.74525,7.25844573875e-06,12.0169029009
0.745375,-2.9291786788e-05,12.0131457079
0.7455,-1.24574403657e-05,12.0089088054
0.745625,-6.0653092047e-05,12.0070813976
0.74575,-9.28444435109e-05,12.0086329996
0.745875,-5.82186257498e-05,12.0066079093
